month,city,house_type,segment,value
2020-02,金华,二手房,90m2及以下,122.7665
2020-03,金华,二手房,90m2及以下,123.1348
2020-04,金华,二手房,90m2及以下,123.8736
2020-05,金华,二手房,90m2及以下,124.1213
2020-06,金华,二手房,90m2及以下,124.9902
2020-07,金华,二手房,90m2及以下,126.2401
2020-08,金华,二手房,90m2及以下,127.5025
2020-09,金华,二手房,90m2及以下,128.65
2020-10,金华,二手房,90m2及以下,129.1646
2020-11,金华,二手房,90m2及以下,129.2938
2020-12,金华,二手房,90m2及以下,130.5867
2021-01,金华,二手房,90m2及以下,132.2844
2021-02,金华,二手房,90m2及以下,132.8135
2021-03,金华,二手房,90m2及以下,133.3447
2021-04,金华,二手房,90m2及以下,133.7448
2021-05,金华,二手房,90m2及以下,134.5472
2021-06,金华,二手房,90m2及以下,135.6236
2021-07,金华,二手房,90m2及以下,135.8949
2021-08,金华,二手房,90m2及以下,135.759
2021-09,金华,二手房,90m2及以下,135.6232
2021-10,金华,二手房,90m2及以下,135.4876
2021-11,金华,二手房,90m2及以下,135.0811
2021-12,金华,二手房,90m2及以下,134.9461
2022-01,金华,二手房,90m2及以下,134.2713
2022-02,金华,二手房,90m2及以下,133.1972
2022-03,金华,二手房,90m2及以下,131.8652
2022-04,金华,二手房,90m2及以下,131.074
2022-05,金华,二手房,90m2及以下,129.37
2022-06,金华,二手房,90m2及以下,128.5938
2022-07,金华,二手房,90m2及以下,128.0794
2022-08,金华,二手房,90m2及以下,127.9514
2022-09,金华,二手房,90m2及以下,127.4395
2022-10,金华,二手房,90m2及以下,126.8023
2022-11,金华,二手房,90m2及以下,125.7879
2022-12,金华,二手房,90m2及以下,125.6621
2023-01,金华,二手房,90m2及以下,125.1595
2023-02,金华,二手房,90m2及以下,125.1595
2023-03,金华,二手房,90m2及以下,125.7853
2023-04,金华,二手房,90m2及以下,125.6595
2023-05,金华,二手房,90m2及以下,125.0312
2023-06,金华,二手房,90m2及以下,124.5311
2023-07,金华,二手房,90m2及以下,123.7839
2023-08,金华,二手房,90m2及以下,122.4223
2023-09,金华,二手房,90m2及以下,122.055
2023-10,金华,二手房,90m2及以下,121.3227
2023-11,金华,二手房,90m2及以下,120.3521
2023-12,金华,二手房,90m2及以下,119.7503
2024-02,金华,二手房,90m2及以下,118.4331
2024-03,金华,二手房,90m2及以下,117.3672
2024-04,金华,二手房,90m2及以下,115.9588
2024-05,金华,二手房,90m2及以下,114.2194
2024-06,金华,二手房,90m2及以下,112.8488
2024-07,金华,二手房,90m2及以下,110.9303
2024-08,金华,二手房,90m2及以下,108.8227
2024-09,金华,二手房,90m2及以下,107.1903
2024-10,金华,二手房,90m2及以下,106.44
2024-11,金华,二手房,90m2及以下,105.8013
2024-12,金华,二手房,90m2及以下,105.0607
2025-02,金华,二手房,90m2及以下,104.8506
2025-03,金华,二手房,90m2及以下,104.5361
2025-04,金华,二手房,90m2及以下,104.4315
2025-05,金华,二手房,90m2及以下,103.4916
2025-06,金华,二手房,90m2及以下,102.8707
2025-07,金华,二手房,90m2及以下,102.1506
2025-08,金华,二手房,90m2及以下,101.5377
2025-09,金华,二手房,90m2及以下,101.03
2025-10,金华,二手房,90m2及以下,100.3228
2025-11,金华,二手房,90m2及以下,99.5202
2025-12,金华,二手房,90m2及以下,98.7241
2018-01,金华,二手房,整体,100.2
2018-02,金华,二手房,整体,100.2
2018-03,金华,二手房,整体,100.6008
2018-04,金华,二手房,整体,101.305
2018-05,金华,二手房,整体,102.1154
2018-06,金华,二手房,整体,102.626
2018-07,金华,二手房,整体,103.8575
2018-08,金华,二手房,整体,105.0
2018-09,金华,二手房,整体,104.895
2018-10,金华,二手房,整体,104.895
2018-11,金华,二手房,整体,104.5803
2018-12,金华,二手房,整体,104.162
2019-01,金华,二手房,整体,104.0578
2019-02,金华,二手房,整体,103.9537
2019-03,金华,二手房,整体,104.1616
2019-04,金华,二手房,整体,104.5783
2019-05,金华,二手房,整体,104.9966
2019-06,金华,二手房,整体,105.7316
2019-07,金华,二手房,整体,106.366
2019-08,金华,二手房,整体,106.6851
2019-09,金华,二手房,整体,106.2583
2019-10,金华,二手房,整体,106.0458
2019-11,金华,二手房,整体,105.5156
2019-12,金华,二手房,整体,105.6211
2020-01,金华,二手房,整体,105.4099
2020-02,金华,二手房,整体,105.0936
2020-03,金华,二手房,整体,105.4089
2020-04,金华,二手房,整体,105.6197
2020-05,金华,二手房,整体,105.6197
2020-06,金华,二手房,整体,106.3591
2020-07,金华,二手房,整体,107.1036
2020-08,金华,二手房,整体,108.3888
2020-09,金华,二手房,整体,108.9308
2020-10,金华,二手房,整体,109.2576
2020-11,金华,二手房,整体,109.4761
2020-12,金华,二手房,整体,110.3519
2021-01,金华,二手房,整体,111.7865
2021-02,金华,二手房,整体,112.3454
2021-03,金华,二手房,整体,112.9071
2021-04,金华,二手房,整体,113.3587
2021-05,金华,二手房,整体,114.0389
2021-06,金华,二手房,整体,115.1793
2021-07,金华,二手房,整体,115.64
2021-08,金华,二手房,整体,115.2931
2021-09,金华,二手房,整体,115.0625
2021-10,金华,二手房,整体,114.7173
2021-11,金华,二手房,整体,114.2584
2021-12,金华,二手房,整体,114.0299
2022-01,金华,二手房,整体,113.6878
2022-02,金华,二手房,整体,112.892
2022-03,金华,二手房,整体,112.1018
2022-04,金华,二手房,整体,111.6534
2022-05,金华,二手房,整体,110.5368
2022-06,金华,二手房,整体,109.9842
2022-07,金华,二手房,整体,109.4342
2022-08,金华,二手房,整体,109.1059
2022-09,金华,二手房,整体,108.5604
2022-10,金华,二手房,整体,108.1262
2022-11,金华,二手房,整体,107.5855
2022-12,金华,二手房,整体,107.3704
2023-01,金华,二手房,整体,106.9409
2023-02,金华,二手房,整体,106.8339
2023-03,金华,二手房,整体,107.2613
2023-04,金华,二手房,整体,107.0467
2023-05,金华,二手房,整体,106.6186
2023-06,金华,二手房,整体,106.1921
2023-07,金华,二手房,整体,105.4487
2023-08,金华,二手房,整体,104.4997
2023-09,金华,二手房,整体,104.1862
2023-10,金华,二手房,整体,103.6653
2023-11,金华,二手房,整体,102.7323
2023-12,金华,二手房,整体,102.2186
2024-02,金华,二手房,整体,101.1964
2024-03,金华,二手房,整体,100.2857
2024-04,金华,二手房,整体,99.3831
2024-05,金华,二手房,整体,97.8924
2024-06,金华,二手房,整体,96.5219
2024-07,金华,二手房,整体,95.074
2024-08,金华,二手房,整体,93.2676
2024-09,金华,二手房,整体,91.6821
2024-10,金华,二手房,整体,91.132
2024-11,金华,二手房,整体,90.6763
2024-12,金华,二手房,整体,90.2229
2025-02,金华,二手房,整体,89.9523
2025-03,金华,二手房,整体,89.8623
2025-04,金华,二手房,整体,89.5927
2025-05,金华,二手房,整体,88.9656
2025-06,金华,二手房,整体,88.4318
2025-07,金华,二手房,整体,87.9896
2025-08,金华,二手房,整体,87.6377
2025-09,金华,二手房,整体,87.1995
2025-10,金华,二手房,整体,86.5891
2025-11,金华,二手房,整体,85.8098
2025-12,金华,二手房,整体,85.2091
2016-01,金华,新房,144m2以上,100.1
2016-02,金华,新房,144m2以上,100.2001
2016-03,金华,新房,144m2以上,100.4005
2016-04,金华,新房,144m2以上,100.5009
2016-06,金华,新房,144m2以上,100.5009
2016-07,金华,新房,144m2以上,100.5009
2016-08,金华,新房,144m2以上,100.8024
2016-09,金华,新房,144m2以上,102.3144
2016-10,金华,新房,144m2以上,103.3376
2016-11,金华,新房,144m2以上,104.2676
2018-01,金华,新房,144m2以上,104.1634
2018-02,金华,新房,144m2以上,104.0592
2018-03,金华,新房,144m2以上,104.2673
2018-04,金华,新房,144m2以上,105.5185
2018-05,金华,新房,144m2以上,106.3627
2018-06,金华,新房,144m2以上,106.5754
2018-07,金华,新房,144m2以上,107.428
2018-08,金华,新房,144m2以上,107.9651
2018-09,金华,新房,144m2以上,107.9651
2018-10,金华,新房,144m2以上,107.9651
2018-11,金华,新房,144m2以上,107.5333
2018-12,金华,新房,144m2以上,107.2107
2019-01,金华,新房,144m2以上,108.4972
2019-02,金华,新房,144m2以上,108.6057
2019-03,金华,新房,144m2以上,108.1713
2019-04,金华,新房,144m2以上,109.3612
2019-05,金华,新房,144m2以上,111.439
2019-06,金华,新房,144m2以上,112.5534
2019-07,金华,新房,144m2以上,114.6919
2019-08,金华,新房,144m2以上,115.2654
2019-09,金华,新房,144m2以上,115.4959
2019-10,金华,新房,144m2以上,114.8029
2019-11,金华,新房,144m2以上,116.1806
2019-12,金华,新房,144m2以上,116.1806
2020-01,金华,新房,144m2以上,116.9938
2020-02,金华,新房,144m2以上,117.1108
2020-03,金华,新房,144m2以上,117.1108
2020-04,金华,新房,144m2以上,117.3451
2020-05,金华,新房,144m2以上,118.2838
2020-06,金华,新房,144m2以上,119.3484
2020-07,金华,新房,144m2以上,119.3484
2020-08,金华,新房,144m2以上,120.7806
2020-09,金华,新房,144m2以上,121.5052
2020-10,金华,新房,144m2以上,121.2622
2020-11,金华,新房,144m2以上,121.9898
2020-12,金华,新房,144m2以上,121.6238
2021-01,金华,新房,144m2以上,122.8401
2021-02,金华,新房,144m2以上,123.3314
2021-03,金华,新房,144m2以上,123.8248
2021-04,金华,新房,144m2以上,125.063
2021-05,金华,新房,144m2以上,125.1881
2021-06,金华,新房,144m2以上,127.0659
2021-07,金华,新房,144m2以上,127.0659
2021-08,金华,新房,144m2以上,127.32
2021-09,金华,新房,144m2以上,127.32
2021-10,金华,新房,144m2以上,127.32
2021-11,金华,新房,144m2以上,127.32
2021-12,金华,新房,144m2以上,127.32
2022-01,金华,新房,144m2以上,127.5747
2022-02,金华,新房,144m2以上,127.5747
2022-03,金华,新房,144m2以上,127.8298
2022-04,金华,新房,144m2以上,128.5968
2022-05,金华,新房,144m2以上,128.211
2022-06,金华,新房,144m2以上,127.6982
2022-07,金华,新房,144m2以上,127.0597
2022-08,金华,新房,144m2以上,126.2973
2022-09,金华,新房,144m2以上,125.9184
2022-10,金华,新房,144m2以上,124.6592
2022-11,金华,新房,144m2以上,124.4099
2022-12,金华,新房,144m2以上,124.4099
2023-01,金华,新房,144m2以上,123.6634
2023-02,金华,新房,144m2以上,124.0344
2023-03,金华,新房,144m2以上,124.0344
2023-04,金华,新房,144m2以上,123.1662
2023-05,金华,新房,144m2以上,123.1662
2023-06,金华,新房,144m2以上,123.2894
2023-07,金华,新房,144m2以上,122.0565
2023-08,金华,新房,144m2以上,120.8359
2023-09,金华,新房,144m2以上,120.8359
2023-10,金华,新房,144m2以上,120.4734
2023-11,金华,新房,144m2以上,119.7506
2023-12,金华,新房,144m2以上,119.0321
2024-02,金华,新房,144m2以上,118.1988
2024-03,金华,新房,144m2以上,116.3076
2024-04,金华,新房,144m2以上,115.7261
2024-05,金华,新房,144m2以上,115.0318
2024-06,金华,新房,144m2以上,114.3416
2024-07,金华,新房,144m2以上,113.0838
2024-08,金华,新房,144m2以上,111.1614
2024-09,金华,新房,144m2以上,109.9386
2024-10,金华,新房,144m2以上,109.169
2024-11,金华,新房,144m2以上,108.4049
2024-12,金华,新房,144m2以上,108.188
2025-02,金华,新房,144m2以上,107.9717
2025-03,金华,新房,144m2以上,107.7557
2025-04,金华,新房,144m2以上,107.5402
2025-05,金华,新房,144m2以上,107.2176
2025-06,金华,新房,144m2以上,107.1104
2025-07,金华,新房,144m2以上,106.6819
2025-08,金华,新房,144m2以上,106.3619
2025-09,金华,新房,144m2以上,106.1492
2025-10,金华,新房,144m2以上,105.5123
2025-11,金华,新房,144m2以上,104.8792
2025-12,金华,新房,144m2以上,104.0402
2016-01,金华,新房,90m2及以下,100.3
2016-02,金华,新房,90m2及以下,100.1997
2016-03,金华,新房,90m2及以下,100.4001
2016-04,金华,新房,90m2及以下,101.0025
2016-06,金华,新房,90m2及以下,101.2045
2016-07,金华,新房,90m2及以下,101.3057
2016-08,金华,新房,90m2及以下,102.2175
2016-09,金华,新房,90m2及以下,104.4662
2016-10,金华,新房,90m2及以下,105.4064
2016-11,金华,新房,90m2及以下,107.0929
2018-01,金华,新房,90m2及以下,107.4142
2018-02,金华,新房,90m2及以下,107.6291
2018-03,金华,新房,90m2及以下,107.9519
2018-04,金华,新房,90m2及以下,109.5712
2018-05,金华,新房,90m2及以下,110.0095
2018-06,金华,新房,90m2及以下,110.6696
2018-07,金华,新房,90m2及以下,111.9976
2018-08,金华,新房,90m2及以下,113.6776
2018-09,金华,新房,90m2及以下,113.5639
2018-10,金华,新房,90m2及以下,113.6774
2018-11,金华,新房,90m2及以下,113.6774
2018-12,金华,新房,90m2及以下,113.4501
2019-01,金华,新房,90m2及以下,114.698
2019-02,金华,新房,90m2及以下,115.0421
2019-03,金华,新房,90m2及以下,115.5023
2019-04,金华,新房,90m2及以下,116.8883
2019-05,金华,新房,90m2及以下,117.9403
2019-06,金华,新房,90m2及以下,118.4121
2019-07,金华,新房,90m2及以下,120.1883
2019-08,金华,新房,90m2及以下,121.27
2019-09,金华,新房,90m2及以下,121.8763
2019-10,金华,新房,90m2及以下,121.8763
2019-11,金华,新房,90m2及以下,123.3388
2019-12,金华,新房,90m2及以下,124.8189
2020-01,金华,新房,90m2及以下,124.9437
2020-02,金华,新房,90m2及以下,124.5689
2020-03,金华,新房,90m2及以下,124.818
2020-04,金华,新房,90m2及以下,125.3173
2020-05,金华,新房,90m2及以下,126.0692
2020-06,金华,新房,90m2及以下,127.3299
2020-07,金华,新房,90m2及以下,127.9665
2020-08,金华,新房,90m2及以下,129.3742
2020-09,金华,新房,90m2及以下,129.5035
2020-10,金华,新房,90m2及以下,128.7265
2020-11,金华,新房,90m2及以下,128.8552
2020-12,金华,新房,90m2及以下,130.2727
2021-01,金华,新房,90m2及以下,131.8359
2021-02,金华,新房,90m2及以下,132.4951
2021-03,金华,新房,90m2及以下,133.2901
2021-04,金华,新房,90m2及以下,133.6899
2021-05,金华,新房,90m2及以下,133.9573
2021-06,金华,新房,90m2及以下,135.1629
2021-07,金华,新房,90m2及以下,135.8388
2021-08,金华,新房,90m2及以下,135.9746
2021-09,金华,新房,90m2及以下,136.2465
2021-10,金华,新房,90m2及以下,136.1103
2021-11,金华,新房,90m2及以下,135.2936
2021-12,金华,新房,90m2及以下,135.1583
2022-01,金华,新房,90m2及以下,135.1583
2022-02,金华,新房,90m2及以下,135.1583
2022-03,金华,新房,90m2及以下,135.699
2022-04,金华,新房,90m2及以下,135.8347
2022-05,金华,新房,90m2及以下,135.6988
2022-06,金华,新房,90m2及以下,135.4274
2022-07,金华,新房,90m2及以下,135.4274
2022-08,金华,新房,90m2及以下,135.0212
2022-09,金华,新房,90m2及以下,134.3461
2022-10,金华,新房,90m2及以下,133.8087
2022-11,金华,新房,90m2及以下,133.0058
2022-12,金华,新房,90m2及以下,132.4738
2023-01,金华,新房,90m2及以下,132.3413
2023-02,金华,新房,90m2及以下,132.8707
2023-03,金华,新房,90m2及以下,133.2693
2023-04,金华,新房,90m2及以下,132.603
2023-05,金华,新房,90m2及以下,132.2051
2023-06,金华,新房,90m2及以下,131.6763
2023-07,金华,新房,90m2及以下,130.3596
2023-08,金华,新房,90m2及以下,128.6649
2023-09,金华,新房,90m2及以下,128.7936
2023-10,金华,新房,90m2及以下,128.1496
2023-11,金华,新房,90m2及以下,127.3807
2023-12,金华,新房,90m2及以下,126.1069
2024-02,金华,新房,90m2及以下,125.098
2024-03,金华,新房,90m2及以下,123.7219
2024-04,金华,新房,90m2及以下,122.7322
2024-05,金华,新房,90m2及以下,121.873
2024-06,金华,新房,90m2及以下,120.5324
2024-07,金华,新房,90m2及以下,118.845
2024-08,金华,新房,90m2及以下,116.4681
2024-09,金华,新房,90m2及以下,114.3717
2024-10,金华,新房,90m2及以下,114.0285
2024-11,金华,新房,90m2及以下,113.4584
2024-12,金华,新房,90m2及以下,113.118
2025-02,金华,新房,90m2及以下,113.0049
2025-03,金华,新房,90m2及以下,112.8919
2025-04,金华,新房,90m2及以下,112.8919
2025-05,金华,新房,90m2及以下,112.779
2025-06,金华,新房,90m2及以下,112.6662
2025-07,金华,新房,90m2及以下,112.3282
2025-08,金华,新房,90m2及以下,112.2159
2025-09,金华,新房,90m2及以下,112.1037
2025-10,金华,新房,90m2及以下,111.319
2025-11,金华,新房,90m2及以下,110.8737
2025-12,金华,新房,90m2及以下,109.9867
2018-03,金华,新房,整体,100.3
2018-04,金华,新房,整体,101.6039
2018-05,金华,新房,整体,102.2135
2018-06,金华,新房,整体,102.5202
2018-07,金华,新房,整体,103.7504
2018-08,金华,新房,整体,104.8917
2018-09,金华,新房,整体,104.7868
2018-10,金华,新房,整体,104.8916
2018-11,金华,新房,整体,104.5769
2018-12,金华,新房,整体,104.3677
2019-01,金华,新房,整体,105.2027
2019-02,金华,新房,整体,105.6235
2019-03,金华,新房,整体,106.046
2019-04,金华,新房,整体,107.0004
2019-05,金华,新房,整体,108.4984
2019-06,金华,新房,整体,109.0409
2019-07,金华,新房,整体,110.4584
2019-08,金华,新房,整体,111.3421
2019-09,金华,新房,整体,111.5648
2019-10,金华,新房,整体,111.5648
2019-11,金华,新房,整体,112.4573
2019-12,金华,新房,整体,112.9071
2020-01,金华,新房,整体,113.3587
2020-02,金华,新房,整体,113.3587
2020-03,金华,新房,整体,113.3587
2020-04,金华,新房,整体,113.8122
2020-05,金华,新房,整体,114.7227
2020-06,金华,新房,整体,115.7552
2020-07,金华,新房,整体,116.2182
2020-08,金华,新房,整体,117.4966
2020-09,金华,新房,整体,117.7316
2020-10,金华,新房,整体,117.4961
2020-11,金华,新房,整体,117.7311
2020-12,金华,新房,整体,118.3198
2021-01,金华,新房,整体,119.7396
2021-02,金华,新房,整体,120.2186
2021-03,金华,新房,整体,121.0601
2021-04,金华,新房,整体,121.5443
2021-05,金华,新房,整体,122.1521
2021-06,金华,新房,整体,122.885
2021-07,金华,新房,整体,123.2536
2021-08,金华,新房,整体,123.7466
2021-09,金华,新房,整体,123.8704
2021-10,金华,新房,整体,123.6227
2021-11,金华,新房,整体,123.2518
2021-12,金华,新房,整体,123.1285
2022-01,金华,新房,整体,123.1285
2022-02,金华,新房,整体,123.2517
